"id","category","denominazione_regione","date","origin_x","origin_y","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"Lomb-isol-28","isolamento_domiciliare","Lombardia","2020-02-25","-675.283","-898.487","-676.403","-901.650","-719.679","-919.761","0.599",0.96
"Emil-isol-6","isolamento_domiciliare","Emilia Romagna","2020-02-25","-224.550","-430.431","-220.290","-423.938","-225.509","-442.092","0.669",0.601
"Lomb-isol-91","isolamento_domiciliare","Lombardia","2020-02-25","-675.283","-898.487","-672.055","-904.625","-706.347","-912.697","0.822",0.015
"Lomb-isol-73","isolamento_domiciliare","Lombardia","2020-02-25","-675.283","-898.487","-672.210","-900.195","-685.447","-919.590","0.808",0.543
"Lomb-isol-86","isolamento_domiciliare","Lombardia","2020-02-25","-675.283","-898.487","-680.838","-901.586","-697.731","-928.595","0.881",0.324
"Emil-rico-1","ricoverati_con_sintomi","Emilia Romagna","2020-02-25","-224.550","-430.431","-222.474","-431.394","-231.134","-429.007","0.149",0.607
"Lomb-rico-39","ricoverati_con_sintomi","Lombardia","2020-02-25","-675.283","-898.487","-675.589","-897.250","-707.022","-865.870","0.269",0.36
"Lomb-rico-73","ricoverati_con_sintomi","Lombardia","2020-02-25","-675.283","-898.487","-680.433","-906.006","-675.582","-898.955","0.301",0.775
"Vene-isol-21","isolamento_domiciliare","Veneto","2020-02-25","100.320","-940.026","109.542","-938.898","91.106","-938.749","0.638",0.486
"Lomb-isol-119","isolamento_domiciliare","Lombardia","2020-02-25","-675.283","-898.487","-680.033","-897.234","-686.749","-923.711","0.704",0.941
"Lomb-isol-22","isolamento_domiciliare","Lombardia","2020-02-25","-675.283","-898.487","-672.443","-909.046","-684.067","-938.206","0.965",0.149
"Lomb-isol-32","isolamento_domiciliare","Lombardia","2020-02-25","-675.283","-898.487","-674.672","-892.904","-694.954","-900.672","0.651",0.444
