"id","category","denominazione_regione","date","origin_x","origin_y","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"Lomb-rico-57","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-693.620","-910.345","-784.714","-1101.097","0.336",0.464
"Lomb-rico-4547","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-703.589","-916.058","-787.481","-1172.092","0.190",0.83
"Lomb-isol-2248","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-693.449","-921.245","-813.378","-623.697","0.845",0.941
"Lomb-tera-642","terapia_intensiva","Lombardia","2020-03-14","-675.283","-898.487","-696.544","-903.874","-676.988","-795.674","0.069",0.977
"Lomb-dime-1257","dimessi_guariti","Lombardia","2020-03-14","-675.283","-898.487","-699.984","-924.055","-589.115","-920.059","0.966",0.042
"Vene-rico-364","ricoverati_con_sintomi","Veneto","2020-03-14","100.320","-940.026","169.160","-959.321","210.201","-899.588","0.249",0.949
"Lomb-tera-347","terapia_intensiva","Lombardia","2020-03-14","-675.283","-898.487","-705.119","-912.156","-702.546","-819.460","0.069",0.405
"Umbr-isol-6","isolamento_domiciliare","Umbria","2020-03-14","466.608","493.740","487.317","546.469","502.681","532.096","0.759",0.909
"Piem-isol-3","isolamento_domiciliare","Piemonte","2020-03-14","-1499.368","-690.628","-1578.650","-674.502","-1581.122","-588.098","0.886",0.149
"Lomb-rico-2449","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-704.866","-919.849","-798.804","-1208.495","0.347",0.534
"Lomb-tera-92","terapia_intensiva","Lombardia","2020-03-14","-675.283","-898.487","-689.196","-921.944","-619.207","-854.455","0.102",0.878
"Emil-rico-18","ricoverati_con_sintomi","Emilia Romagna","2020-03-14","-224.550","-430.431","-182.766","-366.750","-191.850","-419.039","0.529",0.508
"Piem-isol-28","isolamento_domiciliare","Piemonte","2020-03-14","-1499.368","-690.628","-1582.429","-682.437","-1580.342","-592.267","0.891",0.252
"Lomb-rico-2281","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-689.833","-912.039","-795.761","-1166.465","0.212",0.573
"Lomb-rico-145","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-708.734","-914.374","-741.590","-1159.014","0.525",0.16
"Lomb-rico-759","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-692.080","-925.240","-772.955","-1089.499","0.156",0.044
"Lomb-rico-3354","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-693.523","-906.002","-768.517","-1128.094","0.319",0.548
"Lomb-rico-1037","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-704.292","-923.832","-761.227","-1171.935","0.325",0.678
"Vene-isol-1286","isolamento_domiciliare","Veneto","2020-03-14","100.320","-940.026","177.009","-962.583","174.268","-965.381","0.819",0.884
"Lomb-isol-1111","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-706.144","-908.080","-663.066","-650.410","0.692",0.624
"Lomb-dime-695","dimessi_guariti","Lombardia","2020-03-14","-675.283","-898.487","-698.561","-928.039","-565.740","-876.602","0.993",0.333
"Ligu-rico-163","ricoverati_con_sintomi","Liguria","2020-03-14","-1136.010","-274.121","-1189.173","-206.163","-1207.692","-228.304","0.177",0.371
"Camp-dece-0","deceduti","Campania","2020-03-14","1447.394","1663.990","1465.649","1686.087","1501.657","1690.657","0.028",0.359
"Lomb-isol-873","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-687.994","-926.214","-677.361","-704.803","0.609",0.834
"Lomb-isol-586","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-699.341","-906.698","-749.152","-629.512","0.762",0.266
"Lomb-rico-2999","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-702.715","-927.476","-753.488","-1073.179","0.389",0.222
"Vene-isol-494","isolamento_domiciliare","Veneto","2020-03-14","100.320","-940.026","180.758","-960.301","226.203","-952.055","0.643",0.905
"Lomb-rico-2494","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-709.487","-910.472","-807.877","-1107.931","0.199",0.559
"Lomb-isol-2881","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-694.637","-928.678","-761.493","-641.070","0.699",0.314
"Ligu-rico-7","ricoverati_con_sintomi","Liguria","2020-03-14","-1136.010","-274.121","-1196.596","-203.936","-1234.997","-225.831","0.457",0.147
"Lomb-isol-2594","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-708.177","-922.898","-670.953","-698.765","0.709",0.962
"Lomb-rico-895","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-685.184","-923.396","-785.323","-1139.565","0.510",0.999
"Lazi-dime-5","dimessi_guariti","Lazio","2020-03-14","555.941","1059.757","570.935","1102.865","589.970","1125.667","0.943",0.043
"Marc-rico-354","ricoverati_con_sintomi","Marche","2020-03-14","636.090","315.866","679.193","344.077","612.854","353.568","0.447",0.732
"Lomb-rico-4740","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-689.779","-908.021","-841.675","-1160.541","0.253",0.43
"Emil-isol-857","isolamento_domiciliare","Emilia Romagna","2020-03-14","-224.550","-430.431","-185.371","-369.703","-279.427","-279.660","0.755",0.886
"Lomb-isol-2630","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-690.528","-929.330","-758.835","-625.860","0.751",0.313
"Camp-isol-139","isolamento_domiciliare","Campania","2020-03-14","1447.394","1663.990","1466.985","1690.325","1398.818","1738.242","0.549",0.068
"Tren-isol-80","isolamento_domiciliare","Trentino-Alto Adige","2020-03-14","-91.669","-1277.115","-42.997","-1358.841","-60.562","-1402.007","0.722",0.412
"Lomb-rico-1231","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-687.234","-915.150","-850.997","-1158.718","0.522",0.972
"Emil-isol-1109","isolamento_domiciliare","Emilia Romagna","2020-03-14","-224.550","-430.431","-186.296","-365.187","-238.342","-310.133","0.666",0.016
"Piem-isol-19","isolamento_domiciliare","Piemonte","2020-03-14","-1499.368","-690.628","-1584.902","-686.077","-1576.609","-605.658","0.539",0.309
"Emil-dime-26","dimessi_guariti","Emilia Romagna","2020-03-14","-224.550","-430.431","-179.459","-364.240","-82.028","-332.120","0.964",0.283
"Lomb-rico-1698","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-708.460","-918.580","-728.349","-1116.356","0.497",0.818
"Emil-rico-270","ricoverati_con_sintomi","Emilia Romagna","2020-03-14","-224.550","-430.431","-176.384","-371.073","-252.641","-377.865","0.220",0.522
"Lomb-dime-1406","dimessi_guariti","Lombardia","2020-03-14","-675.283","-898.487","-700.170","-902.510","-581.066","-959.656","0.940",0.464
"Emil-rico-660","ricoverati_con_sintomi","Emilia Romagna","2020-03-14","-224.550","-430.431","-179.356","-368.214","-171.618","-390.365","0.311",0.63
"Lomb-isol-2304","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-686.271","-909.760","-759.559","-665.074","0.730",0.923
"Tosc-rico-23","ricoverati_con_sintomi","Toscana","2020-03-14","-184.562","300.178","-172.820","364.343","-139.732","287.177","0.429",0.854
"Lomb-rico-1517","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-692.964","-932.876","-726.918","-1140.831","0.510",0.984
"Sici-isol-70","isolamento_domiciliare","Sicilia","2020-03-14","1204.140","3325.597","1215.531","3351.168","1216.329","3345.145","0.609",0.557
"Lomb-isol-369","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-707.511","-927.100","-681.561","-658.000","0.569",0.021
"Lomb-isol-2565","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-682.670","-920.486","-667.226","-662.020","0.821",0.771
"Emil-rico-640","ricoverati_con_sintomi","Emilia Romagna","2020-03-14","-224.550","-430.431","-183.368","-362.612","-206.624","-402.617","0.503",0.023
"Emil-dece-35","deceduti","Emilia Romagna","2020-03-14","-224.550","-430.431","-180.662","-372.343","-123.178","-277.015","0.035",0.174
"Lomb-rico-3967","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-685.795","-905.632","-742.910","-1127.981","0.369",0.045
"Lomb-dece-807","deceduti","Lombardia","2020-03-14","-675.283","-898.487","-712.409","-917.018","-817.276","-866.676","0.019",0.672
"Lomb-dime-760","dimessi_guariti","Lombardia","2020-03-14","-675.283","-898.487","-686.464","-930.176","-559.936","-950.303","0.942",0.607
"Abru-isol-28","isolamento_domiciliare","Abruzzo","2020-03-14","1010.380","897.139","1047.522","926.869","1047.859","928.790","0.732",0.449
"Lomb-rico-826","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-708.657","-931.297","-759.301","-1102.383","0.525",0.159
"Lomb-rico-3535","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-683.092","-916.210","-862.030","-1145.704","0.298",0.155
"Piem-isol-22","isolamento_domiciliare","Piemonte","2020-03-14","-1499.368","-690.628","-1584.952","-678.817","-1550.723","-614.304","0.850",0.682
"Piem-rico-176","ricoverati_con_sintomi","Piemonte","2020-03-14","-1499.368","-690.628","-1579.896","-686.099","-1593.080","-698.797","0.167",0.821
"Camp-isol-117","isolamento_domiciliare","Campania","2020-03-14","1447.394","1663.990","1471.329","1691.259","1417.406","1743.579","0.752",0.265
"Lomb-rico-557","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-711.967","-920.946","-800.078","-1140.741","0.479",0.64
"Emil-isol-305","isolamento_domiciliare","Emilia Romagna","2020-03-14","-224.550","-430.431","-173.227","-373.518","-205.524","-311.000","0.893",0.706
"Lomb-rico-4451","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-703.282","-905.357","-851.368","-1138.635","0.362",0.563
"Lomb-tera-591","terapia_intensiva","Lombardia","2020-03-14","-675.283","-898.487","-700.985","-931.472","-662.756","-833.570","0.122",0.084
"Tosc-tera-63","terapia_intensiva","Toscana","2020-03-14","-184.562","300.178","-168.383","365.798","-230.241","365.310","0.072",0.016
"Marc-dece-26","deceduti","Marche","2020-03-14","636.090","315.866","676.784","347.672","601.175","351.429","0.029",0.284
"Marc-isol-3","isolamento_domiciliare","Marche","2020-03-14","636.090","315.866","683.588","344.474","720.685","362.907","0.545",0.761
"Emil-isol-918","isolamento_domiciliare","Emilia Romagna","2020-03-14","-224.550","-430.431","-180.010","-359.976","-286.951","-291.937","0.787",0.768
"Lomb-rico-1172","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-711.693","-929.746","-776.512","-1124.302","0.345",0.802
"Emil-rico-911","ricoverati_con_sintomi","Emilia Romagna","2020-03-14","-224.550","-430.431","-172.561","-369.360","-241.991","-387.045","0.510",0.015
"Lomb-rico-4718","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-707.089","-903.813","-868.193","-1127.063","0.218",0.669
"Lomb-rico-4572","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-696.909","-932.264","-776.374","-1100.097","0.205",0.754
"Lomb-rico-742","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-689.329","-903.954","-741.420","-1154.293","0.414",0.209
"Lomb-rico-4706","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-716.066","-919.342","-722.936","-1102.322","0.206",0.665
"Lomb-rico-2809","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-683.649","-927.030","-808.388","-1117.864","0.179",0.024
"Lomb-rico-4239","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-697.300","-899.913","-710.985","-1110.374","0.415",0.753
"Lomb-isol-1339","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-705.193","-930.798","-801.201","-694.069","0.843",0.727
"Sard-isol-10","isolamento_domiciliare","Sardegna","2020-03-14","-929.903","2032.474","-934.901","2067.980","-932.080","2085.553","0.812",0.176
"Lomb-rico-123","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-712.925","-913.025","-802.924","-1128.275","0.293",0.757
"Lomb-rico-3895","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-689.133","-933.462","-810.870","-1029.914","0.315",0.704
"Lomb-tera-460","terapia_intensiva","Lombardia","2020-03-14","-675.283","-898.487","-693.362","-901.905","-625.455","-849.710","0.074",0.813
"Lomb-rico-4060","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-711.784","-925.290","-777.624","-1052.999","0.290",0.922
"Lomb-dece-326","deceduti","Lombardia","2020-03-14","-675.283","-898.487","-680.430","-923.715","-838.633","-886.531","0.039",0.418
"Piem-isol-50","isolamento_domiciliare","Piemonte","2020-03-14","-1499.368","-690.628","-1583.044","-674.843","-1600.831","-601.830","0.587",0.559
"Tosc-rico-99","ricoverati_con_sintomi","Toscana","2020-03-14","-184.562","300.178","-169.419","361.487","-147.413","345.600","0.307",0.853
"Lomb-rico-658","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-682.493","-907.426","-808.846","-1066.815","0.248",0.278
"Marc-isol-315","isolamento_domiciliare","Marche","2020-03-14","636.090","315.866","667.949","347.073","683.018","357.687","0.810",0.106
"Lomb-dime-912","dimessi_guariti","Lombardia","2020-03-14","-675.283","-898.487","-685.142","-934.240","-559.713","-936.516","0.932",0.224
"Tosc-rico-75","ricoverati_con_sintomi","Toscana","2020-03-14","-184.562","300.178","-171.707","368.631","-152.585","286.726","0.398",0.508
"Lomb-dime-79","dimessi_guariti","Lombardia","2020-03-14","-675.283","-898.487","-712.057","-933.751","-572.037","-874.192","0.944",0.924
"Emil-rico-48","ricoverati_con_sintomi","Emilia Romagna","2020-03-14","-224.550","-430.431","-171.858","-363.905","-218.830","-377.282","0.483",0.282
"Emil-isol-257","isolamento_domiciliare","Emilia Romagna","2020-03-14","-224.550","-430.431","-190.239","-363.609","-204.246","-322.658","0.685",0.586
"Tosc-isol-308","isolamento_domiciliare","Toscana","2020-03-14","-184.562","300.178","-170.445","356.843","-112.022","342.010","0.809",0.852
"Lomb-tera-463","terapia_intensiva","Lombardia","2020-03-14","-675.283","-898.487","-689.738","-899.682","-669.581","-792.921","0.085",0.527
"Lomb-rico-2149","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-715.531","-923.152","-812.734","-1158.073","0.403",0.525
"Lomb-rico-3064","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-679.471","-927.737","-828.073","-1165.151","0.427",0.425
"Lomb-rico-3966","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-704.133","-901.143","-788.845","-1135.898","0.197",0.288
"Vene-dime-34","dimessi_guariti","Veneto","2020-03-14","100.320","-940.026","169.558","-967.570","96.251","-997.793","0.977",0.482
"Vene-tera-0","terapia_intensiva","Veneto","2020-03-14","100.320","-940.026","184.660","-958.341","183.598","-1046.932","0.074",0.36
"Vene-isol-914","isolamento_domiciliare","Veneto","2020-03-14","100.320","-940.026","169.297","-963.261","180.961","-983.888","0.854",0.195
"Emil-isol-67","isolamento_domiciliare","Emilia Romagna","2020-03-14","-224.550","-430.431","-177.134","-375.089","-261.190","-316.047","0.667",0.434
"Lomb-rico-4517","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-693.715","-897.718","-729.330","-1160.447","0.291",0.295
"Lomb-dece-693","deceduti","Lombardia","2020-03-14","-675.283","-898.487","-715.380","-931.976","-796.106","-858.710","0.024",0.388
"Lomb-isol-2680","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-679.468","-918.197","-747.084","-595.719","0.777",0.797
"Emil-rico-494","ricoverati_con_sintomi","Emilia Romagna","2020-03-14","-224.550","-430.431","-191.303","-359.106","-257.361","-392.598","0.202",0.252
"Lomb-rico-4430","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-699.729","-935.517","-718.089","-1162.594","0.261",0.534
"Lomb-rico-2958","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-685.819","-901.427","-798.344","-1064.801","0.355",0.319
"Emil-dece-189","deceduti","Emilia Romagna","2020-03-14","-224.550","-430.431","-189.544","-367.755","-130.462","-306.510","0.007",0.972
"Camp-rico-63","ricoverati_con_sintomi","Campania","2020-03-14","1447.394","1663.990","1469.994","1687.021","1455.068","1684.402","0.530",0.71
"Lomb-dece-472","deceduti","Lombardia","2020-03-14","-675.283","-898.487","-701.124","-898.226","-790.934","-855.441","0.048",0.365
"Lomb-rico-2619","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-708.911","-935.228","-761.884","-1164.677","0.363",0.882
"Lomb-isol-1928","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-682.738","-911.718","-752.282","-611.463","0.887",0.431
"Lomb-rico-912","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-710.210","-906.249","-801.838","-1127.185","0.268",0.381
"Lomb-rico-468","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-691.414","-936.992","-838.650","-1110.060","0.281",0.773
"Lomb-rico-3165","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-688.973","-895.692","-771.617","-1106.050","0.247",0.816
"Lomb-isol-106","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-715.359","-927.606","-733.104","-669.460","0.693",0.473
"Piem-tera-32","terapia_intensiva","Piemonte","2020-03-14","-1499.368","-690.628","-1576.157","-678.115","-1626.491","-718.650","0.138",0.857
"Lomb-rico-3127","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-707.888","-899.543","-809.813","-1061.085","0.402",0.379
"Lomb-isol-51","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-703.941","-934.758","-702.798","-748.502","0.906",0.786
"Emil-rico-243","ricoverati_con_sintomi","Emilia Romagna","2020-03-14","-224.550","-430.431","-175.553","-366.243","-207.800","-409.835","0.306",0.58
"Tosc-isol-102","isolamento_domiciliare","Toscana","2020-03-14","-184.562","300.178","-176.988","362.820","-93.789","371.615","0.817",0.34
"Ligu-rico-25","ricoverati_con_sintomi","Liguria","2020-03-14","-1136.010","-274.121","-1193.475","-207.052","-1207.038","-203.318","0.477",0.87
"Vene-isol-306","isolamento_domiciliare","Veneto","2020-03-14","100.320","-940.026","173.365","-960.118","157.901","-1014.375","0.695",0.695
"Emil-isol-66","isolamento_domiciliare","Emilia Romagna","2020-03-14","-224.550","-430.431","-184.733","-374.102","-257.703","-237.586","0.894",0.105
"Vene-isol-536","isolamento_domiciliare","Veneto","2020-03-14","100.320","-940.026","184.598","-962.527","152.496","-1007.902","0.545",0.921
"Marc-rico-420","ricoverati_con_sintomi","Marche","2020-03-14","636.090","315.866","674.335","351.310","666.805","369.125","0.151",0.628
"Lomb-isol-2371","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-695.600","-936.351","-760.357","-606.074","0.760",0.256
"Friu-isol-141","isolamento_domiciliare","Friuli Venezia Giulia","2020-03-14","609.416","-1132.000","673.802","-1155.901","651.112","-1183.361","0.753",0.053
"Marc-isol-159","isolamento_domiciliare","Marche","2020-03-14","636.090","315.866","672.330","347.404","713.963","380.077","0.842",0.359
"Tosc-isol-247","isolamento_domiciliare","Toscana","2020-03-14","-184.562","300.178","-165.195","362.799","-84.834","356.980","0.883",0.446
"Lomb-isol-2029","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-704.923","-896.743","-745.293","-709.998","0.557",0.774
"Lomb-rico-4085","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-706.321","-938.071","-762.435","-1180.852","0.442",0.66
"Lomb-rico-1989","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-678.950","-909.570","-833.137","-1190.535","0.426",0.604
"Lomb-isol-1220","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-713.630","-908.875","-729.183","-645.140","0.638",0.085
"Vene-isol-639","isolamento_domiciliare","Veneto","2020-03-14","100.320","-940.026","173.256","-964.927","138.749","-1007.255","0.714",0.693
"Lomb-rico-1873","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-692.033","-894.035","-811.096","-1184.145","0.151",0.181
"Emil-isol-730","isolamento_domiciliare","Emilia Romagna","2020-03-14","-224.550","-430.431","-188.976","-371.980","-235.371","-338.659","0.629",0.717
"Lomb-rico-154","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-676.140","-925.005","-879.729","-1108.736","0.408",0.675
"Emil-isol-659","isolamento_domiciliare","Emilia Romagna","2020-03-14","-224.550","-430.431","-187.323","-360.820","-260.370","-299.552","0.869",0.598
"Ligu-rico-20","ricoverati_con_sintomi","Liguria","2020-03-14","-1136.010","-274.121","-1200.712","-205.588","-1197.015","-230.493","0.277",0.497
"Vene-dece-29","deceduti","Veneto","2020-03-14","100.320","-940.026","177.164","-957.848","149.747","-1044.369","0.041",0.598
"Lomb-dime-124","dimessi_guariti","Lombardia","2020-03-14","-675.283","-898.487","-716.524","-915.497","-574.601","-975.263","0.982",0.376
"Tosc-isol-296","isolamento_domiciliare","Toscana","2020-03-14","-184.562","300.178","-166.196","358.436","-109.943","324.571","0.650",0.932
"Tren-rico-32","ricoverati_con_sintomi","Trentino-Alto Adige","2020-03-14","-91.669","-1277.115","-36.019","-1355.696","-17.820","-1315.042","0.451",0.912
"Lomb-rico-4506","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-711.921","-938.354","-804.092","-1137.995","0.203",0.141
"Lomb-isol-412","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-679.123","-914.057","-802.590","-680.452","0.791",0.191
"Lomb-isol-389","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-711.004","-902.091","-696.469","-679.575","0.791",0.477
"Sici-isol-22","isolamento_domiciliare","Sicilia","2020-03-14","1204.140","3325.597","1214.438","3346.861","1212.311","3343.349","0.664",0.541
"Tosc-rico-37","ricoverati_con_sintomi","Toscana","2020-03-14","-184.562","300.178","-167.374","370.120","-173.264","310.244","0.380",0.549
"Lomb-tera-599","terapia_intensiva","Lombardia","2020-03-14","-675.283","-898.487","-719.056","-925.676","-613.005","-841.564","0.097",0.993
"Vene-isol-841","isolamento_domiciliare","Veneto","2020-03-14","100.320","-940.026","180.861","-964.640","188.077","-980.571","0.771",0.687
"Lomb-rico-2769","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-708.794","-895.264","-714.961","-1173.568","0.203",0.201
"Lomb-rico-3605","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-702.313","-938.889","-808.245","-1213.968","0.428",0.13
"Tosc-tera-38","terapia_intensiva","Toscana","2020-03-14","-184.562","300.178","-164.159","367.166","-215.012","377.203","0.119",0.388
"Lomb-rico-709","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-717.017","-911.278","-800.533","-1075.646","0.377",0.995
"Vene-isol-1068","isolamento_domiciliare","Veneto","2020-03-14","100.320","-940.026","177.091","-966.976","237.609","-966.691","0.818",0.694
"Lomb-tera-45","terapia_intensiva","Lombardia","2020-03-14","-675.283","-898.487","-698.034","-895.620","-603.573","-849.969","0.084",0.039
"Vene-rico-310","ricoverati_con_sintomi","Veneto","2020-03-14","100.320","-940.026","165.856","-969.826","226.555","-894.765","0.258",0.523
"Lomb-dece-93","deceduti","Lombardia","2020-03-14","-675.283","-898.487","-676.064","-920.685","-823.544","-919.376","0.014",0.182
"Piem-rico-493","ricoverati_con_sintomi","Piemonte","2020-03-14","-1499.368","-690.628","-1587.475","-675.177","-1543.537","-650.202","0.173",0.686
"Lomb-rico-289","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-698.177","-939.723","-825.260","-1173.851","0.416",0.34
"Piem-dece-44","deceduti","Piemonte","2020-03-14","-1499.368","-690.628","-1576.711","-670.508","-1549.453","-749.350","0.033",0.785
"Lomb-isol-10","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-719.619","-921.832","-694.696","-746.853","0.810",0.05
"Lomb-isol-392","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-682.227","-931.103","-757.748","-688.068","0.853",0.871
"Tren-tera-15","terapia_intensiva","Trentino-Alto Adige","2020-03-14","-91.669","-1277.115","-40.421","-1355.235","-21.758","-1359.929","0.105",0.861
"Tosc-tera-46","terapia_intensiva","Toscana","2020-03-14","-184.562","300.178","-173.583","359.973","-198.516","367.201","0.115",0.959
"Lomb-isol-1477","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-675.444","-912.078","-771.782","-654.919","0.747",0.185
"Lomb-rico-2142","ricoverati_con_sintomi","Lombardia","2020-03-14","-675.283","-898.487","-714.405","-904.792","-754.500","-1182.790","0.490",0.834
"Lomb-isol-2129","isolamento_domiciliare","Lombardia","2020-03-14","-675.283","-898.487","-687.565","-937.667","-722.874","-649.401","0.870",0.533
