"id","category","denominazione_regione","date","origin_x","origin_y","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"Lomb-rico-3194","ricoverati_con_sintomi","Lombardia","2020-03-11","-675.283","-898.487","-689.231","-912.991","-812.762","-855.260","0.483",0.969
"Lomb-rico-1527","ricoverati_con_sintomi","Lombardia","2020-03-11","-675.283","-898.487","-690.474","-909.222","-770.999","-792.893","0.449",0.98
"Lomb-dece-520","deceduti","Lombardia","2020-03-11","-675.283","-898.487","-688.103","-916.670","-611.420","-882.226","0.065",0.293
"Lomb-rico-3116","ricoverati_con_sintomi","Lombardia","2020-03-11","-675.283","-898.487","-687.851","-905.777","-830.415","-809.456","0.328",0.77
"Lomb-rico-2836","ricoverati_con_sintomi","Lombardia","2020-03-11","-675.283","-898.487","-693.037","-912.220","-872.883","-846.473","0.544",0.264
"Lomb-dece-420","deceduti","Lombardia","2020-03-11","-675.283","-898.487","-686.840","-909.753","-593.078","-905.842","0.044",0.087
"Vene-isol-199","isolamento_domiciliare","Veneto","2020-03-11","100.320","-940.026","157.558","-954.807","40.466","-963.680","0.827",0.493
"Lomb-rico-2122","ricoverati_con_sintomi","Lombardia","2020-03-11","-675.283","-898.487","-692.086","-915.968","-823.582","-790.007","0.554",0.201
"Piem-rico-70","ricoverati_con_sintomi","Piemonte","2020-03-11","-1499.368","-690.628","-1551.459","-681.430","-1514.832","-682.829","0.470",0.87
"Lomb-rico-1723","ricoverati_con_sintomi","Lombardia","2020-03-11","-675.283","-898.487","-694.390","-908.534","-795.481","-834.065","0.361",0.26
"Piem-rico-46","ricoverati_con_sintomi","Piemonte","2020-03-11","-1499.368","-690.628","-1549.916","-685.563","-1550.725","-679.477","0.191",0.138
"Ligu-rico-16","ricoverati_con_sintomi","Liguria","2020-03-11","-1136.010","-274.121","-1176.303","-236.297","-1152.378","-250.946","0.591",0.015
"Lomb-rico-3570","ricoverati_con_sintomi","Lombardia","2020-03-11","-675.283","-898.487","-696.132","-915.485","-757.726","-828.571","0.499",0.634
"Emil-rico-666","ricoverati_con_sintomi","Emilia Romagna","2020-03-11","-224.550","-430.431","-184.455","-395.262","-273.244","-408.802","0.272",0.588
"Lomb-rico-273","ricoverati_con_sintomi","Lombardia","2020-03-11","-675.283","-898.487","-695.695","-904.477","-765.634","-860.486","0.510",0.583
"Lomb-dime-292","dimessi_guariti","Lombardia","2020-03-11","-675.283","-898.487","-691.079","-919.821","-669.332","-985.934","0.924",0.505
"Lomb-rico-1219","ricoverati_con_sintomi","Lombardia","2020-03-11","-675.283","-898.487","-683.930","-906.730","-763.744","-787.345","0.418",0.449
"Lomb-tera-485","terapia_intensiva","Lombardia","2020-03-11","-675.283","-898.487","-697.218","-911.597","-621.684","-810.940","0.086",0.031
"Lomb-rico-2212","ricoverati_con_sintomi","Lombardia","2020-03-11","-675.283","-898.487","-685.367","-913.758","-844.434","-788.016","0.553",0.915
"Lomb-isol-1062","isolamento_domiciliare","Lombardia","2020-03-11","-675.283","-898.487","-691.685","-905.201","-754.738","-999.623","0.750",0.057
"Marc-rico-157","ricoverati_con_sintomi","Marche","2020-03-11","636.090","315.866","659.839","338.139","601.022","327.397","0.337",0.747
"Piem-dece-5","deceduti","Piemonte","2020-03-11","-1499.368","-690.628","-1546.849","-682.447","-1479.525","-696.606","0.060",0.047
"Camp-rico-41","ricoverati_con_sintomi","Campania","2020-03-11","1447.394","1663.990","1461.375","1676.676","1437.279","1680.657","0.402",0.571
"Ligu-tera-20","terapia_intensiva","Liguria","2020-03-11","-1136.010","-274.121","-1180.159","-234.094","-1130.612","-246.037","0.114",0.095
