"id","category","denominazione_regione","date","origin_x","origin_y","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"Lomb-tera-381","terapia_intensiva","Lombardia","2020-03-13","-675.283","-898.487","-692.154","-912.060","-658.211","-844.651","0.088",0.93
"Piem-rico-399","ricoverati_con_sintomi","Piemonte","2020-03-13","-1499.368","-690.628","-1570.346","-678.060","-1557.826","-659.561","0.157",0.371
"Lomb-rico-2293","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-692.632","-916.100","-810.757","-738.612","0.535",0.89
"Lomb-rico-4410","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-688.559","-910.509","-866.582","-734.588","0.493",0.86
"Emil-isol-356","isolamento_domiciliare","Emilia Romagna","2020-03-13","-224.550","-430.431","-190.701","-375.937","-290.054","-463.817","0.918",0.995
"Lomb-rico-1652","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-688.972","-914.657","-848.257","-802.845","0.437",0.039
"Lomb-dece-523","deceduti","Lombardia","2020-03-13","-675.283","-898.487","-691.510","-907.908","-584.406","-901.476","0.059",0.586
"Piem-rico-344","ricoverati_con_sintomi","Piemonte","2020-03-13","-1499.368","-690.628","-1571.472","-682.432","-1526.737","-622.518","0.518",0.551
"Emil-rico-479","ricoverati_con_sintomi","Emilia Romagna","2020-03-13","-224.550","-430.431","-186.626","-374.350","-330.962","-364.786","0.202",0.014
"Lomb-isol-1066","isolamento_domiciliare","Lombardia","2020-03-13","-675.283","-898.487","-695.904","-913.466","-770.506","-977.495","0.634",0.261
"Lomb-rico-4041","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-692.963","-920.285","-817.887","-807.638","0.564",0.185
"Tosc-isol-12","isolamento_domiciliare","Toscana","2020-03-13","-184.562","300.178","-175.053","361.244","-209.232","293.746","0.811",0.785
"Lomb-rico-1840","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-697.634","-921.547","-782.400","-846.339","0.319",0.887
"Lomb-dece-489","deceduti","Lombardia","2020-03-13","-675.283","-898.487","-685.212","-917.032","-611.160","-920.444","0.026",0.763
"Lomb-dece-491","deceduti","Lombardia","2020-03-13","-675.283","-898.487","-695.175","-909.429","-626.751","-909.901","0.049",0.476
"Camp-isol-30","isolamento_domiciliare","Campania","2020-03-13","1447.394","1663.990","1462.912","1677.307","1428.043","1647.336","0.774",0.221
"Tosc-tera-57","terapia_intensiva","Toscana","2020-03-13","-184.562","300.178","-171.259","358.960","-180.123","318.467","0.076",0.896
"Lomb-rico-55","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-696.612","-917.465","-850.111","-781.270","0.150",0.459
"Lomb-rico-1432","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-689.066","-918.980","-746.011","-853.585","0.477",0.371
"Lomb-isol-2638","isolamento_domiciliare","Lombardia","2020-03-13","-675.283","-898.487","-688.004","-906.129","-792.286","-931.606","0.570",0.408
"Piem-rico-6","ricoverati_con_sintomi","Piemonte","2020-03-13","-1499.368","-690.628","-1578.825","-680.807","-1583.971","-671.351","0.495",0.9
"Lomb-dime-471","dimessi_guariti","Lombardia","2020-03-13","-675.283","-898.487","-685.141","-912.935","-667.852","-1025.192","0.998",0.01
"Piem-rico-422","ricoverati_con_sintomi","Piemonte","2020-03-13","-1499.368","-690.628","-1574.576","-679.420","-1556.723","-676.697","0.441",0.396
"Lomb-dime-245","dimessi_guariti","Lombardia","2020-03-13","-675.283","-898.487","-694.881","-923.821","-638.233","-976.731","0.962",0.026
"Lomb-rico-2329","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-684.758","-908.674","-862.938","-839.214","0.184",0.074
"Lomb-dime-816","dimessi_guariti","Lombardia","2020-03-13","-675.283","-898.487","-700.575","-918.991","-650.915","-991.815","0.998",0.824
"Friu-isol-35","isolamento_domiciliare","Friuli Venezia Giulia","2020-03-13","609.416","-1132.000","667.826","-1151.768","606.953","-1161.895","0.884",0.668
"Emil-rico-770","ricoverati_con_sintomi","Emilia Romagna","2020-03-13","-224.550","-430.431","-189.977","-371.634","-295.817","-364.385","0.368",0.084
"Lomb-rico-4222","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-698.731","-925.605","-773.949","-808.471","0.500",0.728
"Lomb-isol-1035","isolamento_domiciliare","Lombardia","2020-03-13","-675.283","-898.487","-681.189","-910.891","-839.339","-938.427","0.617",0.989
"Lazi-isol-66","isolamento_domiciliare","Lazio","2020-03-13","555.941","1059.757","571.342","1092.555","551.957","1045.033","0.808",0.373
"Lomb-rico-4395","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-689.165","-923.418","-813.484","-788.748","0.273",0.968
"Tren-rico-44","ricoverati_con_sintomi","Trentino-Alto Adige","2020-03-13","-91.669","-1277.115","-45.868","-1342.972","-93.998","-1275.970","0.355",0.982
"Tosc-isol-121","isolamento_domiciliare","Toscana","2020-03-13","-184.562","300.178","-178.498","358.474","-222.210","269.061","0.601",0.717
"Lomb-rico-989","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-681.361","-914.910","-860.458","-814.994","0.506",0.29
"Pugl-rico-26","ricoverati_con_sintomi","Puglia","2020-03-13","2164.406","1527.252","2181.099","1538.184","2131.779","1529.498","0.290",0.293
"Lomb-dime-313","dimessi_guariti","Lombardia","2020-03-13","-675.283","-898.487","-695.877","-928.101","-685.353","-986.552","0.954",0.975
"Lomb-rico-1903","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-680.646","-906.914","-790.130","-777.715","0.255",0.052
"Lomb-isol-316","isolamento_domiciliare","Lombardia","2020-03-13","-675.283","-898.487","-703.956","-916.245","-780.236","-957.321","0.846",0.218
"Lomb-rico-1385","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-685.386","-921.243","-783.357","-835.325","0.265",0.018
"Lomb-dece-407","deceduti","Lombardia","2020-03-13","-675.283","-898.487","-694.888","-905.275","-572.838","-912.702","0.028",0.759
"Vene-rico-345","ricoverati_con_sintomi","Veneto","2020-03-13","100.320","-940.026","165.229","-961.669","85.913","-885.098","0.346",0.647
"Lomb-isol-206","isolamento_domiciliare","Lombardia","2020-03-13","-675.283","-898.487","-677.434","-913.123","-771.832","-1032.668","0.814",0.544
"Lomb-isol-2405","isolamento_domiciliare","Lombardia","2020-03-13","-675.283","-898.487","-699.175","-910.572","-736.226","-946.966","0.639",0.711
"Lomb-isol-400","isolamento_domiciliare","Lombardia","2020-03-13","-675.283","-898.487","-691.941","-926.695","-806.623","-973.142","0.817",0.096
"Vene-isol-846","isolamento_domiciliare","Veneto","2020-03-13","100.320","-940.026","164.571","-948.845","64.251","-972.167","0.863",0.576
"Ligu-rico-11","ricoverati_con_sintomi","Liguria","2020-03-13","-1136.010","-274.121","-1189.736","-215.337","-1172.455","-242.818","0.444",0.465
"Lomb-dime-333","dimessi_guariti","Lombardia","2020-03-13","-675.283","-898.487","-681.494","-919.148","-616.436","-966.484","0.948",0.939
"Lomb-rico-265","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-698.674","-906.569","-779.404","-815.470","0.450",0.492
"Lomb-dece-886","deceduti","Lombardia","2020-03-13","-675.283","-898.487","-696.498","-932.353","-539.818","-905.765","0.063",0.092
"Vene-isol-2","isolamento_domiciliare","Veneto","2020-03-13","100.320","-940.026","166.364","-953.884","22.702","-1020.775","0.622",0.962
"Lomb-isol-88","isolamento_domiciliare","Lombardia","2020-03-13","-675.283","-898.487","-700.080","-914.821","-802.022","-912.161","0.587",0.419
"Lomb-isol-1308","isolamento_domiciliare","Lombardia","2020-03-13","-675.283","-898.487","-685.248","-925.580","-755.870","-964.703","0.659",0.563
"Emil-isol-917","isolamento_domiciliare","Emilia Romagna","2020-03-13","-224.550","-430.431","-186.200","-370.131","-278.826","-510.612","0.613",0.118
"Emil-rico-467","ricoverati_con_sintomi","Emilia Romagna","2020-03-13","-224.550","-430.431","-195.564","-375.415","-247.900","-399.755","0.560",0.8
"Vene-isol-910","isolamento_domiciliare","Veneto","2020-03-13","100.320","-940.026","172.481","-959.601","9.081","-1007.169","0.914",0.008
"Lomb-isol-978","isolamento_domiciliare","Lombardia","2020-03-13","-675.283","-898.487","-702.663","-907.807","-757.760","-896.348","0.689",0.436
"Lomb-tera-586","terapia_intensiva","Lombardia","2020-03-13","-675.283","-898.487","-692.631","-930.930","-604.341","-806.098","0.086",0.009
"Lomb-isol-1126","isolamento_domiciliare","Lombardia","2020-03-13","-675.283","-898.487","-683.930","-904.563","-810.569","-946.881","0.622",0.712
"Vene-isol-746","isolamento_domiciliare","Veneto","2020-03-13","100.320","-940.026","163.960","-957.439","4.656","-980.540","0.798",0.615
"Ligu-rico-30","ricoverati_con_sintomi","Liguria","2020-03-13","-1136.010","-274.121","-1185.371","-215.992","-1163.521","-229.604","0.298",0.863
"Emil-rico-714","ricoverati_con_sintomi","Emilia Romagna","2020-03-13","-224.550","-430.431","-192.722","-367.237","-243.036","-374.781","0.412",0.623
"Ligu-tera-42","terapia_intensiva","Liguria","2020-03-13","-1136.010","-274.121","-1188.196","-219.833","-1128.542","-254.219","0.123",0.977
"Friu-isol-38","isolamento_domiciliare","Friuli Venezia Giulia","2020-03-13","609.416","-1132.000","669.542","-1147.657","576.624","-1145.371","0.709",0.272
"Lomb-rico-2975","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-703.265","-912.098","-841.701","-788.794","0.282",0.546
"Lomb-rico-2538","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-688.335","-928.693","-745.126","-840.603","0.543",0.664
"Emil-rico-74","ricoverati_con_sintomi","Emilia Romagna","2020-03-13","-224.550","-430.431","-182.155","-368.760","-263.675","-407.969","0.315",0.044
"Lomb-rico-2434","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-701.631","-922.881","-816.397","-848.964","0.333",0.842
"Pugl-isol-28","isolamento_domiciliare","Puglia","2020-03-13","2164.406","1527.252","2186.928","1543.436","2163.618","1514.520","0.779",0.024
"Vene-isol-842","isolamento_domiciliare","Veneto","2020-03-13","100.320","-940.026","162.223","-952.547","99.295","-1021.982","0.664",0.877
"Lomb-rico-3580","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-697.506","-936.619","-796.185","-857.018","0.521",0.477
"Vene-rico-256","ricoverati_con_sintomi","Veneto","2020-03-13","100.320","-940.026","171.292","-955.621","84.842","-899.692","0.533",0.279
"Lomb-rico-3401","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-708.135","-917.312","-834.193","-858.725","0.539",0.637
"Vene-isol-592","isolamento_domiciliare","Veneto","2020-03-13","100.320","-940.026","168.139","-958.510","49.400","-1010.609","0.668",0.164
"Lomb-tera-560","terapia_intensiva","Lombardia","2020-03-13","-675.283","-898.487","-694.544","-901.003","-691.419","-810.247","0.138",0.11
"Friu-isol-9","isolamento_domiciliare","Friuli Venezia Giulia","2020-03-13","609.416","-1132.000","666.400","-1156.067","581.314","-1155.114","0.812",0.186
"Lomb-dime-873","dimessi_guariti","Lombardia","2020-03-13","-675.283","-898.487","-677.605","-917.160","-663.798","-1005.917","0.978",0.61
"Emil-rico-226","ricoverati_con_sintomi","Emilia Romagna","2020-03-13","-224.550","-430.431","-194.081","-371.314","-261.802","-394.604","0.183",0.361
"Lomb-isol-2155","isolamento_domiciliare","Lombardia","2020-03-13","-675.283","-898.487","-690.041","-934.092","-823.322","-980.320","0.723",0.723
"Lomb-rico-2918","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-687.158","-901.853","-807.680","-858.406","0.516",0.36
"Lomb-dece-532","deceduti","Lombardia","2020-03-13","-675.283","-898.487","-704.849","-920.030","-616.171","-905.840","0.037",0.535
"Lomb-rico-4405","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-681.494","-923.377","-821.451","-858.500","0.537",0.756
"Lomb-rico-1817","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-698.311","-902.422","-842.211","-826.551","0.212",0.072
"Lomb-dece-94","deceduti","Lombardia","2020-03-13","-675.283","-898.487","-700.444","-934.123","-642.422","-902.338","0.021",0.549
"Lomb-rico-3856","ricoverati_con_sintomi","Lombardia","2020-03-13","-675.283","-898.487","-677.256","-908.992","-787.408","-771.288","0.545",0.401
"Lomb-dime-1030","dimessi_guariti","Lombardia","2020-03-13","-675.283","-898.487","-707.210","-913.569","-616.059","-1014.222","0.950",0.12
