"id","category","denominazione_regione","date","origin_x","origin_y","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"Emil-isol-21","isolamento_domiciliare","Emilia Romagna","2020-03-07","-224.550","-430.431","-182.745","-429.967","-214.445","-410.296","0.730",0.859
"Lomb-isol-71","isolamento_domiciliare","Lombardia","2020-03-07","-675.283","-898.487","-694.942","-844.423","-642.300","-984.369","0.776",0.334
"Lomb-rico-1624","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-713.440","-952.190","-747.120","-796.137","0.477",0.812
"Lomb-dime-321","dimessi_guariti","Lombardia","2020-03-07","-675.283","-898.487","-624.653","-890.844","-686.309","-983.879","0.998",0.67
"Lomb-isol-602","isolamento_domiciliare","Lombardia","2020-03-07","-675.283","-898.487","-733.446","-875.660","-598.125","-928.106","0.779",0.772
"Vene-isol-110","isolamento_domiciliare","Veneto","2020-03-07","100.320","-940.026","137.062","-971.644","144.333","-947.495","0.694",0.996
"Lomb-rico-1645","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-661.977","-847.004","-664.326","-831.028","0.223",0.205
"Lomb-rico-177","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-734.045","-929.274","-701.844","-910.360","0.384",0.75
"Lomb-dece-121","deceduti","Lombardia","2020-03-07","-675.283","-898.487","-627.257","-923.562","-755.928","-989.094","0.018",0.665
"Lomb-rico-1637","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-715.712","-856.193","-628.575","-817.518","0.462",0.494
"Vene-rico-14","ricoverati_con_sintomi","Veneto","2020-03-07","100.320","-940.026","119.293","-971.434","94.268","-990.775","0.144",0.561
"Lomb-rico-161","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-633.945","-868.887","-633.516","-871.656","0.509",0.891
"Lomb-isol-670","isolamento_domiciliare","Lombardia","2020-03-07","-675.283","-898.487","-740.763","-894.261","-638.075","-989.664","0.880",0.753
"Marc-tera-3","terapia_intensiva","Marche","2020-03-07","636.090","315.866","658.495","317.487","670.948","301.013","0.051",0.613
"Emil-dime-1","dimessi_guariti","Emilia Romagna","2020-03-07","-224.550","-430.431","-206.351","-381.014","-233.509","-377.150","0.916",0.197
"Lomb-rico-1125","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-719.822","-948.083","-685.207","-864.287","0.318",0.16
"Lomb-rico-394","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-621.579","-900.531","-735.369","-868.370","0.449",0.932
"Emil-dece-1","deceduti","Emilia Romagna","2020-03-07","-224.550","-430.431","-236.969","-390.822","-254.488","-403.395","0.000",0.418
"Lomb-rico-1213","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-672.002","-962.820","-702.464","-778.283","0.163",0.456
"Lomb-rico-654","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-654.805","-851.947","-728.089","-828.254","0.555",0.689
"Lomb-dece-80","deceduti","Lombardia","2020-03-07","-675.283","-898.487","-736.116","-917.459","-795.185","-978.634","0.023",0.885
"Emil-tera-39","terapia_intensiva","Emilia Romagna","2020-03-07","-224.550","-430.431","-179.614","-426.841","-303.265","-421.734","0.095",0.376
"Emil-rico-326","ricoverati_con_sintomi","Emilia Romagna","2020-03-07","-224.550","-430.431","-219.211","-382.222","-184.348","-316.371","0.425",0.301
"Vene-rico-115","ricoverati_con_sintomi","Veneto","2020-03-07","100.320","-940.026","117.003","-975.244","75.678","-959.764","0.264",0.318
"Lomb-rico-474","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-630.642","-881.523","-670.446","-873.437","0.200",0.784
"Emil-rico-10","ricoverati_con_sintomi","Emilia Romagna","2020-03-07","-224.550","-430.431","-246.669","-399.478","-177.286","-361.496","0.426",0.877
"Lomb-rico-931","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-652.600","-961.578","-713.990","-779.399","0.499",0.784
"Vene-isol-307","isolamento_domiciliare","Veneto","2020-03-07","100.320","-940.026","132.424","-925.017","163.303","-934.024","0.732",0.867
"Lomb-rico-1427","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-730.261","-936.892","-634.922","-866.131","0.377",0.102
"Lomb-isol-680","isolamento_domiciliare","Lombardia","2020-03-07","-675.283","-898.487","-621.035","-913.702","-586.251","-941.535","0.797",0.199
"Tosc-rico-46","ricoverati_con_sintomi","Toscana","2020-03-07","-184.562","300.178","-193.592","326.695","-187.107","337.037","0.394",0.659
"Lomb-isol-208","isolamento_domiciliare","Lombardia","2020-03-07","-675.283","-898.487","-686.876","-964.793","-627.653","-938.534","0.729",0.116
"Lomb-isol-360","isolamento_domiciliare","Lombardia","2020-03-07","-675.283","-898.487","-642.940","-862.870","-594.077","-982.652","0.683",0.39
"Emil-isol-340","isolamento_domiciliare","Emilia Romagna","2020-03-07","-224.550","-430.431","-244.775","-408.048","-246.638","-409.664","0.732",0.999
"Lomb-tera-152","terapia_intensiva","Lombardia","2020-03-07","-675.283","-898.487","-638.030","-948.140","-772.198","-879.666","0.081",0.999
"Lomb-rico-1456","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-691.194","-842.640","-702.908","-807.508","0.482",0.821
"Lomb-isol-714","isolamento_domiciliare","Lombardia","2020-03-07","-675.283","-898.487","-715.523","-948.406","-569.892","-947.798","0.819",0.516
"Lomb-rico-1368","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-624.012","-895.081","-667.508","-839.136","0.162",0.426
"Lomb-rico-1520","ricoverati_con_sintomi","Lombardia","2020-03-07","-675.283","-898.487","-731.460","-871.855","-729.216","-790.516","0.292",0.746
"Lomb-dime-113","dimessi_guariti","Lombardia","2020-03-07","-675.283","-898.487","-663.451","-963.891","-690.496","-1046.222","0.983",0.211
"Lomb-tera-17","terapia_intensiva","Lombardia","2020-03-07","-675.283","-898.487","-654.459","-847.442","-755.394","-889.257","0.101",0.455
"Lomb-isol-701","isolamento_domiciliare","Lombardia","2020-03-07","-675.283","-898.487","-740.065","-923.487","-596.224","-953.927","0.843",0.337
