"id","category","denominazione_regione","date","origin_x","origin_y","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"Lomb-tera-20","terapia_intensiva","Lombardia","2020-02-28","-675.283","-898.487","-672.777","-899.216","-659.279","-878.528","0.056",0.666
"Lomb-tera-10","terapia_intensiva","Lombardia","2020-02-28","-675.283","-898.487","-683.154","-891.022","-673.507","-886.864","0.061",0.573
"Emil-isol-30","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-224.882","-428.544","-255.285","-452.255","0.766",0.295
"Lomb-isol-77","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-666.930","-891.306","-678.308","-944.297","0.674",0.283
"Emil-rico-14","ricoverati_con_sintomi","Emilia Romagna","2020-02-28","-224.550","-430.431","-228.377","-426.013","-241.435","-411.195","0.223",0.483
"Ligu-rico-6","ricoverati_con_sintomi","Liguria","2020-02-28","-1136.010","-274.121","-1136.513","-267.552","-1137.901","-271.167","0.470",0.629
"Lomb-isol-67","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-679.095","-889.299","-726.882","-928.941","0.794",0.804
"Lomb-isol-133","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-681.267","-906.923","-701.120","-953.472","0.920",0.675
"Lomb-rico-215","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-672.350","-894.912","-713.116","-872.342","0.190",0.94
"Emil-isol-58","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-232.188","-423.854","-241.419","-459.312","0.529",0.741
"Emil-tera-4","terapia_intensiva","Emilia Romagna","2020-02-28","-224.550","-430.431","-212.831","-432.986","-219.944","-419.833","0.046",0.084
"Lomb-isol-98","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-671.314","-890.693","-706.035","-907.611","0.578",0.348
"Lomb-tera-34","terapia_intensiva","Lombardia","2020-02-28","-675.283","-898.487","-687.791","-897.134","-655.020","-867.466","0.040",0.448
"Vene-isol-92","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","111.603","-942.581","86.231","-947.939","0.489",0.437
"Lomb-isol-62","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-682.617","-886.626","-703.160","-934.738","0.681",0.485
"Lomb-rico-62","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-677.243","-905.179","-703.418","-858.917","0.151",0.171
"Emil-isol-3","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-211.833","-421.275","-255.785","-444.617","0.581",0.435
"Lomb-rico-191","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-683.718","-895.407","-725.180","-855.471","0.242",0.052
"Lomb-rico-170","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-673.052","-903.621","-708.328","-878.961","0.203",0.644
"Lomb-dece-12","deceduti","Lombardia","2020-02-28","-675.283","-898.487","-675.020","-887.578","-649.794","-900.793","0.014",0.442
"Lomb-isol-163","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-684.718","-904.188","-714.500","-925.996","0.531",0.221
"Emil-isol-17","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-212.040","-425.854","-248.986","-448.027","0.815",0.44
"Vene-isol-97","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","108.302","-939.643","88.182","-944.294","0.878",0.971
"Emil-isol-1","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-221.029","-435.317","-244.643","-447.730","0.807",0.32
"Pugl-rico-0","ricoverati_con_sintomi","Puglia","2020-02-28","2164.406","1527.252","2162.378","1528.726","2162.378","1528.726","0.340",0.216
"Vene-isol-106","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","105.758","-936.016","73.303","-934.534","0.551",0.73
"Vene-isol-10","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","114.840","-945.603","82.198","-955.336","0.573",0.261
"Lomb-rico-31","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-678.534","-884.880","-733.989","-855.951","0.230",0.26
"Emil-rico-49","ricoverati_con_sintomi","Emilia Romagna","2020-02-28","-224.550","-430.431","-224.800","-432.976","-248.825","-420.426","0.385",0.688
"Vene-isol-27","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","115.840","-941.265","85.093","-970.834","0.679",0.706
"Lomb-isol-141","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-687.231","-892.742","-677.090","-909.572","0.643",0.669
"Lomb-rico-217","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-673.852","-907.974","-694.362","-873.478","0.369",0.063
"Lomb-rico-153","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-674.290","-883.185","-689.842","-878.765","0.479",0.515
"Lomb-rico-231","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-688.289","-901.481","-719.187","-876.445","0.204",0.206
"Lomb-dime-8","dimessi_guariti","Lombardia","2020-02-28","-675.283","-898.487","-668.035","-895.468","-665.748","-907.663","0.984",0.349
"Emil-isol-50","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-227.723","-417.193","-260.542","-437.201","0.915",0.543
"Lomb-isol-106","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-681.925","-911.433","-709.505","-910.542","0.893",0.654
"Vene-isol-26","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","116.842","-936.934","72.463","-962.458","0.851",0.08
"Lomb-isol-156","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-691.316","-894.441","-721.446","-917.318","0.734",0.885
"Lomb-tera-19","terapia_intensiva","Lombardia","2020-02-28","-675.283","-898.487","-668.657","-900.605","-670.980","-877.926","0.047",0.126
"Lomb-dece-13","deceduti","Lombardia","2020-02-28","-675.283","-898.487","-678.006","-880.469","-661.604","-901.266","0.009",0.463
"Lomb-rico-27","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-685.300","-908.603","-717.488","-844.667","0.332",0.733
"Lomb-dime-16","dimessi_guariti","Lombardia","2020-02-28","-675.283","-898.487","-662.833","-889.681","-664.673","-920.570","0.976",0.104
"Emil-isol-10","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-231.592","-419.408","-247.262","-436.266","0.903",0.443
"Lomb-isol-191","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-677.848","-909.737","-699.862","-949.241","0.719",0.58
"Lomb-isol-101","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-670.803","-886.386","-701.673","-941.965","0.581",0.996
"Vene-isol-114","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","97.987","-948.963","65.143","-965.382","0.578",0.7
"Lomb-tera-37","terapia_intensiva","Lombardia","2020-02-28","-675.283","-898.487","-663.596","-894.242","-651.158","-869.533","0.059",0.982
"Lomb-isol-60","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-682.090","-882.224","-724.961","-936.256","0.535",0.631
"Lomb-isol-32","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-685.068","-914.518","-699.071","-902.674","0.506",0.849
"Lomb-isol-40","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-658.724","-887.858","-691.551","-925.275","0.536",0.983
"Lomb-rico-59","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-694.847","-891.797","-679.546","-876.589","0.389",0.489
"Emil-isol-77","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-217.030","-437.395","-231.897","-459.810","0.627",0.336
"Lomb-dece-0","deceduti","Lombardia","2020-02-28","-675.283","-898.487","-664.944","-898.487","-664.944","-898.487","0.009",0.045
"Lomb-isol-11","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-688.750","-905.875","-680.296","-937.060","0.781",0.86
"Lomb-tera-23","terapia_intensiva","Lombardia","2020-02-28","-675.283","-898.487","-659.858","-896.645","-647.975","-875.761","0.064",0.614
"Lomb-isol-157","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-686.692","-888.352","-686.040","-931.108","0.649",0.506
"Vene-isol-83","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","110.551","-946.891","73.518","-943.141","0.733",0.628
"Lomb-rico-118","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-666.403","-887.009","-699.260","-884.803","0.436",0.909
"Ligu-isol-0","isolamento_domiciliare","Liguria","2020-02-28","-1136.010","-274.121","-1142.425","-278.782","-1142.425","-278.782","0.608",0.024
"Lomb-dime-30","dimessi_guariti","Lombardia","2020-02-28","-675.283","-898.487","-665.047","-907.364","-668.477","-928.356","0.983",0.674
"Vene-isol-73","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","109.974","-934.649","58.827","-953.854","0.844",0.404
"Emil-isol-32","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-228.625","-435.232","-231.414","-440.164","0.915",0.462
"Lomb-rico-174","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-659.232","-892.249","-682.280","-880.058","0.154",0.057
"Lomb-tera-6","terapia_intensiva","Lombardia","2020-02-28","-675.283","-898.487","-690.787","-890.079","-655.852","-871.741","0.034",0.287
"Lomb-rico-5","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-674.769","-912.930","-705.169","-871.420","0.288",0.553
"Vene-isol-44","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","112.582","-938.247","101.535","-951.901","0.512",0.173
"Lomb-rico-221","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-692.371","-903.106","-697.718","-880.938","0.477",0.791
"Lomb-rico-171","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-664.778","-902.943","-702.923","-901.790","0.227",0.455
"Lomb-rico-206","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-686.174","-883.959","-687.336","-851.664","0.246",0.706
"Vene-isol-103","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","101.750","-945.524","65.943","-957.987","0.597",0.566
"Emil-tera-0","terapia_intensiva","Emilia Romagna","2020-02-28","-224.550","-430.431","-222.652","-424.590","-222.652","-424.590","0.069",0.298
"Vene-isol-59","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","96.694","-944.714","103.711","-955.738","0.927",0.951
"Lomb-isol-154","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-668.782","-904.923","-719.041","-946.892","0.848",0.515
"Lomb-isol-116","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-673.907","-878.757","-725.536","-924.441","0.546",0.449
"Emil-isol-31","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-228.702","-430.793","-258.581","-433.270","0.525",0.16
"Emil-isol-51","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-209.832","-429.710","-254.644","-459.987","0.728",0.447
"Lomb-dime-36","dimessi_guariti","Lombardia","2020-02-28","-675.283","-898.487","-690.251","-885.686","-659.787","-913.500","0.948",0.613
"Vene-isol-36","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","109.458","-951.200","99.328","-955.728","0.944",0.047
"Lomb-dime-32","dimessi_guariti","Lombardia","2020-02-28","-675.283","-898.487","-665.752","-882.659","-658.041","-909.560","0.963",0.914
"Lomb-rico-138","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-691.879","-898.768","-700.633","-899.213","0.444",0.65
"Lomb-rico-134","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-661.369","-909.820","-740.284","-881.563","0.269",0.943
"Lomb-rico-8","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-681.586","-877.818","-720.576","-880.144","0.192",0.541
"Emil-rico-45","ricoverati_con_sintomi","Emilia Romagna","2020-02-28","-224.550","-430.431","-217.268","-432.958","-224.360","-419.844","0.268",0.257
"Lomb-isol-188","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-655.159","-890.435","-737.299","-921.798","0.851",0.054
"Lomb-rico-107","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-694.327","-887.419","-720.077","-869.631","0.130",0.511
"Lomb-isol-145","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-669.675","-909.200","-707.598","-927.604","0.588",0.32
"Emil-isol-27","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-215.887","-418.967","-262.610","-441.131","0.806",0.335
"Lomb-tera-41","terapia_intensiva","Lombardia","2020-02-28","-675.283","-898.487","-692.835","-907.371","-661.848","-862.108","0.095",0.847
"Lomb-isol-172","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-660.791","-900.972","-712.638","-937.332","0.793",0.417
"Vene-isol-11","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","103.554","-928.515","78.721","-966.800","0.716",0.147
"Lomb-isol-44","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-680.859","-915.739","-686.095","-920.291","0.713",0.819
"Lomb-rico-212","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-662.271","-885.294","-684.825","-862.624","0.334",0.163
"Emil-rico-55","ricoverati_con_sintomi","Emilia Romagna","2020-02-28","-224.550","-430.431","-232.356","-428.263","-229.845","-412.905","0.171",0.092
"Emil-isol-75","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-208.836","-434.927","-250.230","-459.672","0.770",0.067
"Emil-isol-78","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-223.786","-419.604","-225.420","-436.680","0.552",0.225
"Lomb-isol-160","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-688.409","-911.721","-691.812","-901.496","0.620",0.07
"Ligu-isol-1","isolamento_domiciliare","Liguria","2020-02-28","-1136.010","-274.121","-1133.693","-271.382","-1137.991","-278.923","0.569",0.734
"Vene-isol-105","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","99.660","-941.427","70.827","-977.354","0.579",0.285
"Lomb-isol-110","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-676.607","-916.969","-681.326","-941.141","0.562",0.97
"Lomb-rico-110","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-669.851","-876.946","-738.089","-864.387","0.254",0.834
"Emil-isol-67","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-236.299","-430.385","-262.165","-448.884","0.942",0.805
"Lomb-rico-148","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-661.058","-905.408","-709.263","-840.845","0.221",0.253
"Lomb-dece-3","deceduti","Lombardia","2020-02-28","-675.283","-898.487","-685.665","-879.575","-657.456","-905.303","0.008",0.205
"Vene-isol-101","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","106.277","-948.100","103.189","-963.675","0.599",0.079
"Lomb-isol-113","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-654.686","-886.033","-705.089","-931.219","0.654",0.397
"Lomb-isol-39","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-698.369","-889.161","-730.705","-902.575","0.646",0.855
"Lomb-dece-7","deceduti","Lombardia","2020-02-28","-675.283","-898.487","-668.460","-919.987","-673.138","-899.389","0.018",0.05
"Emil-rico-1","ricoverati_con_sintomi","Emilia Romagna","2020-02-28","-224.550","-430.431","-219.796","-416.848","-245.706","-412.143","0.177",0.639
"Emil-rico-4","ricoverati_con_sintomi","Emilia Romagna","2020-02-28","-224.550","-430.431","-232.623","-432.884","-228.110","-427.558","0.357",0.445
"Vene-rico-15","ricoverati_con_sintomi","Veneto","2020-02-28","100.320","-940.026","119.087","-944.296","86.013","-932.262","0.437",0.831
"Lomb-isol-112","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-689.753","-881.294","-697.336","-941.030","0.747",0.818
"Lomb-isol-63","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-679.944","-920.096","-723.671","-906.612","0.815",0.334
"Lomb-dime-23","dimessi_guariti","Lombardia","2020-02-28","-675.283","-898.487","-661.846","-880.816","-676.583","-913.675","0.961",0.616
"Lomb-isol-161","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-695.458","-896.115","-695.574","-948.312","0.549",0.005
"Lomb-rico-95","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-662.419","-914.119","-691.473","-889.523","0.339",0.016
"Lomb-rico-104","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-681.129","-873.405","-680.626","-891.373","0.459",0.932
"Vene-isol-75","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","102.291","-950.060","101.314","-959.647","0.564",0.225
"Vene-isol-40","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","120.089","-939.967","73.273","-938.784","0.712",0.191
"Sici-dime-0","dimessi_guariti","Sicilia","2020-02-28","1204.140","3325.597","1205.236","3322.224","1205.236","3322.224","0.967",0.728
"Lomb-rico-144","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-666.047","-911.664","-722.007","-843.702","0.279",0.76
"Vene-rico-1","ricoverati_con_sintomi","Veneto","2020-02-28","100.320","-940.026","114.220","-933.347","87.976","-928.297","0.215",0.154
"Lomb-rico-192","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-696.425","-904.893","-692.968","-880.862","0.111",0.071
"Vene-isol-3","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","118.088","-948.632","73.545","-973.894","0.811",0.067
"Vene-isol-58","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","106.842","-931.505","82.661","-974.529","0.694",0.629
"Emil-isol-21","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-224.852","-437.576","-257.006","-429.173","0.611",0.911
"Lomb-dime-7","dimessi_guariti","Lombardia","2020-02-28","-675.283","-898.487","-658.252","-883.441","-669.403","-901.504","0.966",0.172
"Lomb-isol-7","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-699.038","-893.501","-700.449","-937.944","0.673",0.829
"Lomb-isol-189","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-666.408","-916.094","-688.240","-950.607","0.770",0.026
"Lomb-rico-149","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-677.513","-876.054","-675.618","-874.725","0.269",0.635
"Tosc-isol-0","isolamento_domiciliare","Toscana","2020-02-28","-184.562","300.178","-187.431","298.094","-187.431","298.094","0.933",0.596
"Lomb-rico-159","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-655.643","-894.849","-735.385","-892.161","0.116",0.919
"Lomb-rico-69","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-693.833","-883.037","-685.964","-871.161","0.121",0.428
"Ligu-rico-4","ricoverati_con_sintomi","Liguria","2020-02-28","-1136.010","-274.121","-1135.820","-275.491","-1138.748","-266.808","0.347",0.017
"Lomb-rico-123","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-665.594","-878.226","-726.140","-874.180","0.246",0.629
"Lomb-isol-137","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-695.956","-900.500","-692.798","-917.654","0.806",0.929
"Lomb-dime-14","dimessi_guariti","Lombardia","2020-02-28","-675.283","-898.487","-658.231","-912.966","-673.255","-907.615","0.951",0.569
"Lomb-isol-166","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-685.202","-875.184","-722.288","-943.896","0.718",0.989
"Lomb-tera-9","terapia_intensiva","Lombardia","2020-02-28","-675.283","-898.487","-688.366","-917.484","-658.782","-882.858","0.033",0.742
"Lomb-isol-45","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-651.102","-888.598","-698.858","-933.975","0.751",0.78
"Lomb-rico-219","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-701.919","-886.580","-682.532","-873.434","0.259",0.632
"Emil-dece-0","deceduti","Emilia Romagna","2020-02-28","-224.550","-430.431","-221.003","-430.431","-221.003","-430.431","0.007",0.622
"Emil-isol-5","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-215.909","-414.529","-227.058","-440.397","0.865",0.285
"Lomb-rico-106","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-692.788","-911.721","-690.929","-849.229","0.289",0.721
"Vene-tera-0","terapia_intensiva","Veneto","2020-02-28","100.320","-940.026","102.644","-932.872","102.644","-932.872","0.051",0.671
"Lomb-rico-121","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-693.369","-878.658","-703.950","-867.359","0.382",0.693
"Emil-isol-43","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-220.797","-439.747","-258.208","-440.950","0.771",0.53
"Lomb-tera-25","terapia_intensiva","Lombardia","2020-02-28","-675.283","-898.487","-657.843","-878.957","-651.954","-873.830","0.032",0.313
"Lomb-dece-9","deceduti","Lombardia","2020-02-28","-675.283","-898.487","-699.555","-897.886","-665.461","-903.280","0.017",0.107
"Lomb-rico-169","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-661.094","-918.247","-723.919","-895.330","0.411",0.916
"Emil-isol-24","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-223.847","-415.018","-220.194","-443.889","0.731",0.608
"Lomb-rico-216","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-692.551","-916.131","-702.961","-854.469","0.252",0.745
"Emil-isol-41","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-208.135","-423.742","-242.252","-451.595","0.532",0.453
"Lomb-dime-37","dimessi_guariti","Lombardia","2020-02-28","-675.283","-898.487","-697.897","-884.750","-657.252","-931.470","0.994",0.582
"Lomb-isol-169","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-672.228","-917.654","-701.988","-912.880","0.769",0.182
"Lomb-rico-91","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-669.395","-872.448","-719.522","-894.561","0.346",0.172
"Vene-isol-54","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","93.661","-947.944","90.309","-940.532","0.624",0.586
"Lomb-rico-72","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-657.299","-908.053","-715.634","-886.832","0.469",0.804
"Lomb-rico-130","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-688.786","-872.502","-739.969","-868.750","0.145",0.039
"Lomb-isol-103","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-684.161","-918.836","-676.180","-917.796","0.730",0.461
"Lomb-rico-172","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-654.251","-881.543","-684.330","-897.139","0.135",0.823
"Lomb-isol-27","isolamento_domiciliare","Lombardia","2020-02-28","-675.283","-898.487","-702.634","-890.920","-718.141","-901.538","0.936",0.471
"Tosc-rico-1","ricoverati_con_sintomi","Toscana","2020-02-28","-184.562","300.178","-183.718","303.427","-185.679","306.313","0.416",0.1
"Lomb-rico-183","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-673.426","-874.313","-729.491","-847.972","0.214",0.791
"Emil-isol-73","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-232.539","-437.326","-260.197","-444.895","0.897",0.16
"Lomb-rico-67","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-656.256","-899.247","-692.185","-861.667","0.298",0.969
"Marc-tera-0","terapia_intensiva","Marche","2020-02-28","636.090","315.866","637.186","319.238","637.186","319.238","0.075",0.681
"Vene-isol-90","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","108.301","-955.490","84.586","-978.463","0.672",0.222
"Lomb-rico-105","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-661.545","-876.387","-725.012","-862.932","0.393",0.568
"Lomb-rico-6","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-699.994","-902.292","-714.004","-883.064","0.112",0.357
"Emil-isol-16","isolamento_domiciliare","Emilia Romagna","2020-02-28","-224.550","-430.431","-212.586","-437.422","-253.840","-440.637","0.543",0.791
"Vene-dece-1","deceduti","Veneto","2020-02-28","100.320","-940.026","111.074","-930.213","107.434","-942.683","0.014",0.36
"Vene-isol-87","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","99.537","-953.546","81.981","-947.949","0.505",0.165
"Vene-dece-0","deceduti","Veneto","2020-02-28","100.320","-940.026","103.866","-940.026","103.866","-940.026","0.015",0.192
"Vene-isol-98","isolamento_domiciliare","Veneto","2020-02-28","100.320","-940.026","100.565","-937.070","93.952","-971.072","0.791",0.776
"Lomb-dime-26","dimessi_guariti","Lombardia","2020-02-28","-675.283","-898.487","-671.633","-923.020","-659.708","-927.806","0.950",0.032
"Tosc-rico-3","ricoverati_con_sintomi","Toscana","2020-02-28","-184.562","300.178","-186.320","307.031","-189.852","307.851","0.424",0.954
"Lomb-rico-41","ricoverati_con_sintomi","Lombardia","2020-02-28","-675.283","-898.487","-696.866","-909.215","-733.732","-863.842","0.157",0.684
