"id","category","denominazione_regione","date","origin_x","origin_y","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"Lomb-dime-1908","dimessi_guariti","Lombardia","2020-03-15","-675.283","-898.487","-700.375","-921.903","-627.194","-1035.333","0.924",0.358
"Lomb-dece-771","deceduti","Lombardia","2020-03-15","-675.283","-898.487","-703.962","-919.876","-571.153","-872.528","0.034",0.444
"Marc-rico-454","ricoverati_con_sintomi","Marche","2020-03-15","636.090","315.866","687.210","356.214","608.490","326.172","0.301",0.505
"Tren-isol-228","isolamento_domiciliare","Trentino-Alto Adige","2020-03-15","-91.669","-1277.115","-36.398","-1362.620","-113.213","-1304.259","0.744",0.992
"Friu-isol-0","isolamento_domiciliare","Friuli Venezia Giulia","2020-03-15","609.416","-1132.000","580.300","-1153.154","580.300","-1153.154","0.609",0.261
"Lomb-dece-35","deceduti","Lombardia","2020-03-15","-675.283","-898.487","-696.437","-922.518","-593.077","-866.077","0.018",0.876
"Lomb-rico-3384","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-704.359","-915.694","-771.701","-752.138","0.160",0.422
"Marc-rico-338","ricoverati_con_sintomi","Marche","2020-03-15","636.090","315.866","679.517","357.434","597.324","395.593","0.373",0.133
"Lomb-isol-2092","isolamento_domiciliare","Lombardia","2020-03-15","-675.283","-898.487","-696.924","-918.992","-773.675","-999.610","0.818",0.142
"Lomb-rico-4150","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-707.821","-917.605","-774.461","-837.968","0.484",0.131
"Marc-rico-321","ricoverati_con_sintomi","Marche","2020-03-15","636.090","315.866","683.152","354.667","581.764","357.120","0.530",0.764
"Lomb-isol-254","isolamento_domiciliare","Lombardia","2020-03-15","-675.283","-898.487","-700.862","-917.368","-759.575","-974.223","0.779",0.818
"Lomb-tera-302","terapia_intensiva","Lombardia","2020-03-15","-675.283","-898.487","-704.115","-923.918","-649.702","-870.677","0.074",0.31
"Tosc-isol-314","isolamento_domiciliare","Toscana","2020-03-15","-184.562","300.178","-175.852","379.166","-222.742","248.363","0.818",0.524
"Lomb-isol-2161","isolamento_domiciliare","Lombardia","2020-03-15","-675.283","-898.487","-708.203","-913.744","-773.641","-1030.069","0.774",0.867
"Vene-dece-11","deceduti","Veneto","2020-03-15","100.320","-940.026","185.052","-971.489","139.363","-935.412","0.062",0.694
"Ligu-rico-208","ricoverati_con_sintomi","Liguria","2020-03-15","-1136.010","-274.121","-1202.882","-199.942","-1162.946","-218.439","0.228",0.091
"Vene-isol-1054","isolamento_domiciliare","Veneto","2020-03-15","100.320","-940.026","180.955","-972.746","31.536","-990.022","0.840",0.002
"Lomb-isol-3402","isolamento_domiciliare","Lombardia","2020-03-15","-675.283","-898.487","-696.714","-925.884","-826.968","-1035.422","0.767",0.709
"Camp-isol-157","isolamento_domiciliare","Campania","2020-03-15","1447.394","1663.990","1470.576","1702.045","1419.942","1646.310","0.882",0.588
"Vene-dece-61","deceduti","Veneto","2020-03-15","100.320","-940.026","179.919","-976.947","119.640","-947.675","0.024",0.939
"Lomb-rico-5393","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-693.264","-919.924","-810.921","-783.376","0.200",0.494
"Friu-isol-11","isolamento_domiciliare","Friuli Venezia Giulia","2020-03-15","609.416","-1132.000","686.904","-1164.988","596.317","-1165.425","0.796",0.915
"Sici-rico-47","ricoverati_con_sintomi","Sicilia","2020-03-15","1204.140","3325.597","1210.555","3345.201","1180.189","3345.293","0.384",0.012
"Piem-isol-39","isolamento_domiciliare","Piemonte","2020-03-15","-1499.368","-690.628","-1593.744","-679.098","-1542.783","-705.736","0.810",0.251
"Lomb-rico-3936","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-707.708","-921.400","-870.071","-804.804","0.289",0.714
"Lomb-rico-3286","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-690.732","-927.840","-828.752","-747.593","0.200",0.817
"Marc-rico-386","ricoverati_con_sintomi","Marche","2020-03-15","636.090","315.866","683.685","358.893","593.365","349.425","0.339",0.445
"Lomb-rico-2289","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-700.938","-926.746","-759.848","-756.303","0.202",0.501
"Lomb-rico-2124","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-697.400","-914.656","-815.172","-769.206","0.332",0.58
"Lazi-isol-117","isolamento_domiciliare","Lazio","2020-03-15","555.941","1059.757","574.707","1112.912","543.999","1028.306","0.643",0.83
"Lomb-rico-4327","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-698.222","-929.976","-931.303","-783.995","0.187",0.104
"Lomb-isol-3712","isolamento_domiciliare","Lombardia","2020-03-15","-675.283","-898.487","-700.939","-913.143","-825.471","-982.177","0.550",0.756
"Lomb-isol-1274","isolamento_domiciliare","Lombardia","2020-03-15","-675.283","-898.487","-708.043","-925.645","-760.399","-1014.750","0.802",0.391
"Lomb-rico-1389","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-692.393","-923.843","-853.941","-818.955","0.199",0.151
"Lomb-rico-4780","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-711.643","-915.486","-792.211","-873.180","0.232",0.654
"Marc-rico-517","ricoverati_con_sintomi","Marche","2020-03-15","636.090","315.866","679.100","353.223","571.820","385.693","0.523",0.996
"Lazi-isol-65","isolamento_domiciliare","Lazio","2020-03-15","555.941","1059.757","579.108","1113.303","520.918","1030.403","0.643",0.513
"Lomb-dime-1550","dimessi_guariti","Lombardia","2020-03-15","-675.283","-898.487","-715.435","-917.579","-632.679","-1021.344","0.931",0.739
"Vene-isol-316","isolamento_domiciliare","Veneto","2020-03-15","100.320","-940.026","189.214","-970.387","82.044","-996.332","0.751",0.384
"Lomb-isol-1909","isolamento_domiciliare","Lombardia","2020-03-15","-675.283","-898.487","-704.916","-911.579","-812.558","-968.090","0.730",0.449
"Lomb-isol-2241","isolamento_domiciliare","Lombardia","2020-03-15","-675.283","-898.487","-704.922","-928.355","-822.145","-950.485","0.582",0.205
"Lomb-isol-3734","isolamento_domiciliare","Lombardia","2020-03-15","-675.283","-898.487","-693.736","-916.007","-785.110","-1012.253","0.570",0.392
"Vene-isol-1378","isolamento_domiciliare","Veneto","2020-03-15","100.320","-940.026","181.794","-968.603","45.046","-1020.867","0.652",0.658
"Lomb-rico-5428","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-698.880","-934.298","-849.672","-774.818","0.173",0.339
"Cala-isol-6","isolamento_domiciliare","Calabria","2020-03-15","2221.402","2586.067","2236.485","2606.100","2214.297","2574.999","0.600",0.013
"Lomb-rico-1797","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-711.414","-923.608","-843.294","-779.111","0.356",0.225
"Sici-isol-65","isolamento_domiciliare","Sicilia","2020-03-15","1204.140","3325.597","1213.907","3348.119","1202.790","3304.243","0.700",0.357
"Lomb-rico-2987","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-708.617","-909.519","-796.647","-868.435","0.297",0.156
"Lomb-isol-3602","isolamento_domiciliare","Lombardia","2020-03-15","-675.283","-898.487","-701.926","-931.498","-826.262","-971.184","0.541",0.414
"Lomb-rico-3047","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-694.063","-911.859","-760.397","-818.539","0.461",0.957
"Lomb-rico-1274","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-711.831","-919.518","-769.048","-766.479","0.440",0.581
"Vene-isol-1047","isolamento_domiciliare","Veneto","2020-03-15","100.320","-940.026","188.156","-974.502","62.174","-1022.295","0.845",0.856
"Lomb-rico-1032","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-701.671","-908.803","-824.122","-799.957","0.247",0.258
"Lomb-rico-5145","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-708.811","-929.933","-816.143","-743.095","0.379",0.339
"Lomb-isol-2589","isolamento_domiciliare","Lombardia","2020-03-15","-675.283","-898.487","-689.172","-920.861","-819.408","-1011.535","0.821",0.585
"Marc-rico-258","ricoverati_con_sintomi","Marche","2020-03-15","636.090","315.866","674.695","355.908","575.631","332.153","0.353",0.761
"Vene-isol-1277","isolamento_domiciliare","Veneto","2020-03-15","100.320","-940.026","183.948","-975.615","66.847","-1000.358","0.804",0.43
"Lomb-dime-1190","dimessi_guariti","Lombardia","2020-03-15","-675.283","-898.487","-697.785","-910.200","-564.457","-1045.879","0.981",0.618
"Tosc-isol-331","isolamento_domiciliare","Toscana","2020-03-15","-184.562","300.178","-180.240","378.664","-212.433","246.212","0.838",0.519
"Tosc-tera-15","terapia_intensiva","Toscana","2020-03-15","-184.562","300.178","-173.259","375.604","-178.549","321.805","0.083",0.904
"Lomb-isol-1082","isolamento_domiciliare","Lombardia","2020-03-15","-675.283","-898.487","-705.388","-907.275","-756.252","-967.017","0.843",0.263
"Emil-rico-900","ricoverati_con_sintomi","Emilia Romagna","2020-03-15","-224.550","-430.431","-169.357","-363.226","-277.728","-387.060","0.353",0.32
"Piem-rico-718","ricoverati_con_sintomi","Piemonte","2020-03-15","-1499.368","-690.628","-1589.354","-679.519","-1554.518","-661.285","0.452",0.477
"Lomb-rico-17","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-715.825","-913.898","-778.655","-796.596","0.481",0.088
"Emil-isol-700","isolamento_domiciliare","Emilia Romagna","2020-03-15","-224.550","-430.431","-166.020","-361.390","-287.597","-533.055","0.555",0.966
"Piem-rico-370","ricoverati_con_sintomi","Piemonte","2020-03-15","-1499.368","-690.628","-1591.220","-675.535","-1567.332","-660.566","0.374",0.726
"Lomb-rico-3839","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-711.922","-927.733","-867.619","-691.314","0.470",0.065
"Vene-isol-1179","isolamento_domiciliare","Veneto","2020-03-15","100.320","-940.026","199.266","-968.685","27.156","-981.117","0.642",0.038
"Emil-rico-853","ricoverati_con_sintomi","Emilia Romagna","2020-03-15","-224.550","-430.431","-172.990","-360.602","-282.623","-382.814","0.323",0.972
"Lomb-rico-3977","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-702.692","-935.772","-844.505","-727.095","0.362",0.381
"Vene-rico-49","ricoverati_con_sintomi","Veneto","2020-03-15","100.320","-940.026","185.954","-967.351","59.134","-885.880","0.271",0.45
"Ligu-isol-5","isolamento_domiciliare","Liguria","2020-03-15","-1136.010","-274.121","-1205.871","-203.189","-1170.219","-305.961","0.678",0.106
"Tosc-isol-397","isolamento_domiciliare","Toscana","2020-03-15","-184.562","300.178","-177.670","375.137","-221.837","284.338","0.685",0.917
"Lomb-dime-1910","dimessi_guariti","Lombardia","2020-03-15","-675.283","-898.487","-702.182","-904.574","-643.420","-945.659","0.967",0.706
"Lomb-tera-459","terapia_intensiva","Lombardia","2020-03-15","-675.283","-898.487","-705.953","-932.827","-609.247","-835.433","0.112",0.756
"Lomb-rico-2456","ricoverati_con_sintomi","Lombardia","2020-03-15","-675.283","-898.487","-689.740","-917.097","-861.857","-831.340","0.350",0.598
"Vene-tera-29","terapia_intensiva","Veneto","2020-03-15","100.320","-940.026","178.455","-965.750","133.535","-916.541","0.131",0.912
"Marc-isol-48","isolamento_domiciliare","Marche","2020-03-15","636.090","315.866","678.534","348.867","605.337","298.200","0.535",0.834
