"id","category","denominazione_regione","date","origin_x","origin_y","bunches_x","bunches_y","clusters_x","clusters_y","stripes_x","stripes_y"
"Lomb-rico-664","ricoverati_con_sintomi","Lombardia","2020-03-03","-675.283","-898.487","-675.500","-899.203","-734.989","-825.971","0.391",0.369
"Lomb-rico-125","ricoverati_con_sintomi","Lombardia","2020-03-03","-675.283","-898.487","-682.078","-894.953","-773.678","-852.986","0.487",0.761
"Tosc-rico-7","ricoverati_con_sintomi","Toscana","2020-03-03","-184.562","300.178","-179.014","309.460","-183.044","306.519","0.480",0.837
"Vene-isol-169","isolamento_domiciliare","Veneto","2020-03-03","100.320","-940.026","114.546","-947.265","65.688","-962.241","0.567",0.241
"Lomb-isol-400","isolamento_domiciliare","Lombardia","2020-03-03","-675.283","-898.487","-679.541","-898.230","-691.363","-956.852","0.554",0.291
"Piem-isol-19","isolamento_domiciliare","Piemonte","2020-03-03","-1499.368","-690.628","-1514.671","-686.390","-1509.270","-703.388","0.694",0.322
"Tosc-isol-0","isolamento_domiciliare","Toscana","2020-03-03","-184.562","300.178","-190.299","296.010","-190.299","296.010","0.593",0.855
"Emil-isol-121","isolamento_domiciliare","Emilia Romagna","2020-03-03","-224.550","-430.431","-216.762","-420.563","-254.460","-444.895","0.769",0.997
"Emil-isol-174","isolamento_domiciliare","Emilia Romagna","2020-03-03","-224.550","-430.431","-213.191","-417.989","-225.996","-452.863","0.924",0.322
"Lomb-rico-22","ricoverati_con_sintomi","Lombardia","2020-03-03","-675.283","-898.487","-689.730","-895.843","-714.724","-857.328","0.531",0.741
"Lomb-isol-165","isolamento_domiciliare","Lombardia","2020-03-03","-675.283","-898.487","-680.115","-902.503","-714.257","-958.930","0.915",0.643
"Emil-isol-143","isolamento_domiciliare","Emilia Romagna","2020-03-03","-224.550","-430.431","-213.518","-413.547","-236.984","-450.124","0.689",0.921
"Lomb-rico-459","ricoverati_con_sintomi","Lombardia","2020-03-03","-675.283","-898.487","-685.595","-897.456","-706.290","-852.551","0.465",0.467
"Lomb-rico-293","ricoverati_con_sintomi","Lombardia","2020-03-03","-675.283","-898.487","-672.058","-901.683","-742.633","-846.534","0.140",0.004
"Lomb-isol-284","isolamento_domiciliare","Lombardia","2020-03-03","-675.283","-898.487","-686.024","-893.440","-739.481","-964.768","0.699",0.869
"Emil-rico-147","ricoverati_con_sintomi","Emilia Romagna","2020-03-03","-224.550","-430.431","-212.788","-422.437","-226.545","-410.018","0.169",0.896
"Piem-isol-25","isolamento_domiciliare","Piemonte","2020-03-03","-1499.368","-690.628","-1511.100","-683.718","-1506.707","-694.961","0.731",0.433
"Vene-isol-197","isolamento_domiciliare","Veneto","2020-03-03","100.320","-940.026","111.259","-950.265","59.927","-966.352","0.645",0.841
"Lomb-isol-152","isolamento_domiciliare","Lombardia","2020-03-03","-675.283","-898.487","-675.996","-903.521","-696.090","-906.933","0.769",0.062
"Lazi-rico-6","ricoverati_con_sintomi","Lazio","2020-03-03","555.941","1059.757","551.745","1054.404","557.151","1065.362","0.379",0.158
"Lomb-isol-243","isolamento_domiciliare","Lombardia","2020-03-03","-675.283","-898.487","-684.232","-901.446","-694.185","-903.566","0.817",0.896
"Lomb-tera-127","terapia_intensiva","Lombardia","2020-03-03","-675.283","-898.487","-671.584","-897.385","-661.553","-864.260","0.040",0.96
"Lazi-rico-8","ricoverati_con_sintomi","Lazio","2020-03-03","555.941","1059.757","556.100","1064.658","553.057","1067.096","0.314",0.535
"Lomb-rico-382","ricoverati_con_sintomi","Lombardia","2020-03-03","-675.283","-898.487","-676.966","-907.841","-704.270","-845.524","0.427",0.929
"Lomb-isol-11","isolamento_domiciliare","Lombardia","2020-03-03","-675.283","-898.487","-675.002","-894.890","-721.377","-919.080","0.747",0.59
"Emil-isol-61","isolamento_domiciliare","Emilia Romagna","2020-03-03","-224.550","-430.431","-217.182","-416.120","-247.590","-447.600","0.638",0.025
"Vene-isol-74","isolamento_domiciliare","Veneto","2020-03-03","100.320","-940.026","115.491","-951.599","48.960","-966.941","0.768",0.127
"Lomb-tera-32","terapia_intensiva","Lombardia","2020-03-03","-675.283","-898.487","-682.479","-890.789","-642.772","-862.873","0.110",0.085
"Lomb-rico-546","ricoverati_con_sintomi","Lombardia","2020-03-03","-675.283","-898.487","-681.210","-906.664","-779.186","-863.686","0.224",0.688
"Emil-rico-44","ricoverati_con_sintomi","Emilia Romagna","2020-03-03","-224.550","-430.431","-217.447","-411.507","-273.213","-414.685","0.225",0.475
"Emil-isol-110","isolamento_domiciliare","Emilia Romagna","2020-03-03","-224.550","-430.431","-224.639","-416.621","-225.389","-460.393","0.814",0.989
"Lomb-rico-423","ricoverati_con_sintomi","Lombardia","2020-03-03","-675.283","-898.487","-672.448","-906.078","-693.569","-847.092","0.187",0.718
"Lomb-isol-302","isolamento_domiciliare","Lombardia","2020-03-03","-675.283","-898.487","-678.551","-892.453","-691.116","-969.284","0.891",0.876
"Emil-isol-2","isolamento_domiciliare","Emilia Romagna","2020-03-03","-224.550","-430.431","-219.822","-423.734","-247.653","-475.332","0.897",0.053
"Vene-isol-131","isolamento_domiciliare","Veneto","2020-03-03","100.320","-940.026","118.767","-948.574","66.632","-985.043","0.703",0.786
"Emil-rico-182","ricoverati_con_sintomi","Emilia Romagna","2020-03-03","-224.550","-430.431","-221.073","-414.000","-270.547","-386.165","0.534",0.383
"Lomb-dime-43","dimessi_guariti","Lombardia","2020-03-03","-675.283","-898.487","-676.379","-912.200","-668.132","-916.104","0.966",0.147
"Vene-rico-32","ricoverati_con_sintomi","Veneto","2020-03-03","100.320","-940.026","117.797","-944.247","101.490","-937.191","0.392",0.1
"Lomb-isol-381","isolamento_domiciliare","Lombardia","2020-03-03","-675.283","-898.487","-689.089","-899.950","-718.365","-965.384","0.620",0.985
"Lomb-rico-42","ricoverati_con_sintomi","Lombardia","2020-03-03","-675.283","-898.487","-668.491","-904.251","-702.162","-817.469","0.449",0.608
"Lomb-isol-146","isolamento_domiciliare","Lombardia","2020-03-03","-675.283","-898.487","-682.590","-886.477","-706.727","-914.304","0.648",0.095
"Umbr-isol-0","isolamento_domiciliare","Umbria","2020-03-03","466.608","493.740","461.639","490.130","461.639","490.130","0.922",0.475
"Emil-rico-150","ricoverati_con_sintomi","Emilia Romagna","2020-03-03","-224.550","-430.431","-209.546","-415.480","-236.354","-405.158","0.390",0.275
"Vene-tera-18","terapia_intensiva","Veneto","2020-03-03","100.320","-940.026","110.344","-945.927","114.097","-932.682","0.061",0.293
"Vene-isol-54","isolamento_domiciliare","Veneto","2020-03-03","100.320","-940.026","112.204","-954.606","86.950","-969.919","0.866",0.158
"Lomb-rico-694","ricoverati_con_sintomi","Lombardia","2020-03-03","-675.283","-898.487","-674.734","-890.231","-717.141","-882.937","0.355",0.69
"Lomb-dime-61","dimessi_guariti","Lombardia","2020-03-03","-675.283","-898.487","-689.510","-904.185","-660.010","-959.620","0.951",0.04
"Lomb-isol-310","isolamento_domiciliare","Lombardia","2020-03-03","-675.283","-898.487","-668.100","-899.909","-699.583","-908.427","0.585",0.837
"Lomb-dece-3","deceduti","Lombardia","2020-03-03","-675.283","-898.487","-686.346","-889.145","-635.321","-895.071","0.022",0.871
"Lomb-rico-276","ricoverati_con_sintomi","Lombardia","2020-03-03","-675.283","-898.487","-680.238","-910.899","-715.410","-864.235","0.184",0.316
"Emil-isol-134","isolamento_domiciliare","Emilia Romagna","2020-03-03","-224.550","-430.431","-209.823","-411.046","-231.973","-472.204","0.574",0.8
"Marc-rico-8","ricoverati_con_sintomi","Marche","2020-03-03","636.090","315.866","635.716","313.772","628.985","321.466","0.204",0.892
